target,gr_code,model,tm_score,gdt_ts,global_rmsd,lddt,clashscore,inf_all,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base
R1189,439,2,0.2508,18.008,24.86,0.4219931771045337,75.47,0.51,,,,,,,
R1189,439,3,0.2108,16.102,16.29,0.5354209067473009,1.57,0.7,,,,,,,
R1189,439,4,0.2297,19.915,26.53,0.5498090752262992,17.5,0.73,,,,,,,
R1189,439,5,0.2056,18.432,28.42,0.5319222344982653,7.31,0.7,,,,,,,
R1189,444,1,0.2534,20.551,24.89,0.5221802252330833,0.0,0.74,,,,,,,
R1189,444,2,0.2597,21.398,22.45,0.5410100598941676,0.0,0.7,,,,,,,
R1189,444,3,0.2883,21.186,26.39,0.53116822701634,0.0,0.73,,,,,,,
R1189,444,4,0.2701,21.398,27.59,0.5245401329689287,0.0,0.71,,,,,,,
R1189,444,5,0.2514,20.763,24.91,0.5215308871702429,0.0,0.74,,,,,,,
R1189,470,1,0.192,18.644,26.43,0.4783053245721153,193.94,0.57,,,,,,,
R1189,470,2,0.2323,19.28,30.29,0.4860838130681708,143.01,0.64,,,,,,,
R1189,470,3,0.2357,18.008,26.6,0.4939786009187649,198.01,0.62,,,,,,,
R1189,470,4,0.2076,18.008,24.3,0.4948382469810626,230.25,0.63,,,,,,,
R1189,470,5,0.2143,17.373,23.35,0.483970072299432,220.16,0.62,,,,,,,
R1189,489,1,0.192,18.644,26.43,0.4783053245721153,193.94,0.57,,,,,,,
R1189,489,2,0.2323,19.28,30.29,0.4860838130681708,143.01,0.64,,,,,,,
R1189,489,3,0.2357,18.008,26.6,0.4939786009187649,198.01,0.62,,,,,,,
R1189,489,4,0.2076,18.008,24.3,0.4948382469810626,230.25,0.63,,,,,,,
R1189,489,5,0.2143,17.373,23.35,0.483970072299432,220.16,0.62,,,,,,,
R1189,494,1,0.2543,21.398,22.37,0.5380260122889652,3.92,0.71,,,,,,,
R1189,494,2,0.2543,21.398,22.37,0.5403258320249656,2.09,0.72,,,,,,,
R1189,494,3,0.2554,21.61,22.36,0.5377139423542866,4.67,0.69,,,,,,,
R1189,494,4,0.2545,21.61,22.37,0.5384698881587874,4.7,0.69,,,,,,,
R1189,494,5,0.2814,20.763,26.48,0.5270434765753716,4.96,0.68,,,,,,,
R1190,029,1,0.2604,9.958,29.01,0.3175858527479908,0.0,0.31,,,,,,,
R1190,029,2,0.2091,12.288,30.14,0.3485851966978811,19.85,0.38,,,,,,,
R1190,029,3,0.2161,11.017,29.53,0.3164367887909152,8.62,0.38,,,,,,,
R1190,035,1,0.2643,20.975,27.93,0.5740243207147823,12.54,0.67,,,,,,,
R1190,035,2,0.2643,20.975,27.93,0.5740272495099149,12.54,0.67,,,,,,,
R1190,035,3,0.2643,20.975,27.93,0.5740311545700919,12.27,0.67,,,,,,,
R1190,035,4,0.2738,23.941,27.18,0.4784050172213154,17.5,0.52,,,,,,,
R1190,035,5,0.2538,20.975,25.09,0.574758472028054,15.15,0.68,,,,,,,
R1190,054,1,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,054,2,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,054,3,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,054,4,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,054,5,0.2247,19.492,29.49,0.5696574871718774,7.57,0.69,,,,,,,
R1190,076,1,0.2654,24.153,27.56,0.5420213762994087,3.92,0.61,,,,,,,
R1190,076,2,0.2489,21.61,27.5,0.5274799084653895,4.18,0.61,,,,,,,
R1190,076,3,0.2557,23.941,29.84,0.5246096892353111,3.14,0.59,,,,,,,
R1190,076,4,0.2422,21.398,27.32,0.52416548864018,8.1,0.61,,,,,,,
R1190,076,5,0.2568,22.246,26.44,0.5597327767320894,4.18,0.67,,,,,,,
R1190,081,1,0.2483,23.305,23.81,0.577967455228485,10.19,0.74,,,,,,,
R1190,081,2,0.2585,24.153,23.54,0.5733497215692094,8.1,0.74,,,,,,,
R1190,081,3,0.3074,23.305,22.43,0.5753051804528307,10.45,0.75,,,,,,,
R1190,081,4,0.2367,23.517,25.51,0.5821644186536915,10.19,0.75,,,,,,,
R1190,081,5,0.2696,25.847,23.67,0.5877427971165036,10.19,0.75,,,,,,,
R1190,097,1,0.1651,11.864,29.6,0.3738929154398269,1.04,0.47,,,,,,,
R1190,119,1,0.2452,20.339,20.68,0.5321288826060809,0.52,0.7,,,,,,,
R1190,119,2,0.226,18.008,23.63,0.5201989237654152,1.04,0.68,,,,,,,
R1190,119,3,0.2466,22.034,27.15,0.5768584181382235,1.83,0.71,,,,,,,
R1190,119,4,0.2494,21.398,27.38,0.5525621099821149,3.13,0.74,,,,,,,
R1190,119,5,0.2459,23.517,20.9,0.5740663001116847,1.83,0.74,,,,,,,
R1190,125,1,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,125,2,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,125,3,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,125,4,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,125,5,0.2263,21.61,29.47,0.5448457110724076,6.53,0.66,,,,,,,
R1190,131,1,0.2109,22.881,24.84,0.5595306898679309,5.48,0.73,,,,,,,
R1190,131,2,0.2643,23.305,26.98,0.572768843867884,5.22,0.72,,,,,,,
R1190,131,3,0.264,24.788,26.07,0.5742185974585868,5.74,0.72,,,,,,,
R1190,131,4,0.2323,22.881,27.55,0.5797169221877709,5.48,0.73,,,,,,,
R1190,131,5,0.2711,23.305,22.3,0.5727327220612469,4.96,0.7,,,,,,,
R1190,147,1,0.2356,19.28,29.13,0.4673966525824163,0.52,0.53,,,,,,,
R1190,147,2,0.2143,16.102,22.06,0.4833624911159881,1.04,0.57,,,,,,,
R1190,147,4,0.2711,19.28,20.78,0.5373294464967705,0.78,0.65,,,,,,,
R1190,147,5,0.2394,17.585,23.05,0.4840351377314724,0.78,0.54,,,,,,,
R1190,177,1,0.2343,13.771,24.91,0.4600639258350971,273.99,0.53,,,,,,,
R1190,177,2,0.1365,11.229,28.71,0.427998500456892,302.58,0.44,,,,,,,
R1190,177,3,0.2324,14.195,24.8,0.4610314044939432,289.2,0.55,,,,,,,
R1190,185,1,0.2414,19.28,26.5,0.5024514015260975,0.0,0.67,,,,,,,
R1190,185,2,0.2038,19.703,27.05,0.5001474160216809,0.0,0.63,,,,,,,
R1190,185,3,0.1951,18.008,23.94,0.4912263060473762,0.0,0.65,,,,,,,
R1190,185,4,0.2216,19.703,22.24,0.501231070220792,0.0,0.68,,,,,,,
R1190,185,5,0.1923,18.22,32.18,0.501074867813713,0.0,0.68,,,,,,,
R1190,227,1,0.2305,17.161,29.8,0.4478742804926623,0.78,0.56,,,,,,,
R1190,227,2,0.2613,19.068,20.1,0.499213130374339,1.04,0.56,,,,,,,
R1190,227,3,0.2361,20.551,22.83,0.5137838861596857,0.52,0.65,,,,,,,
R1190,227,4,0.241,19.068,32.73,0.5157725380548114,1.31,0.62,,,,,,,
R1190,229,1,0.2369,21.398,22.58,0.5675536360015307,6.53,0.69,,,,,,,
R1190,229,2,0.2202,18.644,16.18,0.5670674560094972,3.92,0.7,,,,,,,
R1190,229,3,0.2409,20.339,15.96,0.5847417583704965,2.09,0.72,,,,,,,
R1190,229,4,0.2673,23.729,27.0,0.6027431095213177,15.91,0.74,,,,,,,
R1190,229,5,0.2411,23.093,28.91,0.5874342973625224,8.1,0.69,,,,,,,
R1190,232,1,0.2572,20.127,23.94,0.5562123649825443,13.84,0.68,,,,,,,
R1190,232,2,0.2664,22.034,24.01,0.561017541530315,14.1,0.68,,,,,,,
R1190,232,3,0.269,21.398,23.59,0.5514023071095525,15.93,0.68,,,,,,,
R1190,232,4,0.2556,21.61,21.93,0.552019306617515,12.27,0.67,,,,,,,
R1190,232,5,0.2737,22.881,22.87,0.5759368239364568,14.89,0.69,,,,,,,
R1190,235,1,0.2117,18.22,28.29,0.5470960019993908,128.1,0.66,,,,,,,
R1190,235,2,0.201,19.28,26.61,0.547093073204258,141.89,0.68,,,,,,,
R1190,235,3,0.2522,18.432,30.06,0.4932735338451565,121.89,0.56,,,,,,,
R1190,235,4,0.2504,22.246,25.93,0.5674530807019736,146.03,0.67,,,,,,,
R1190,235,5,0.2568,18.856,19.93,0.5162099047946329,151.92,0.61,,,,,,,
R1190,238,1,0.2651,20.975,23.29,0.5420887385874616,327.67,0.65,,,,,,,
R1190,239,1,0.2369,21.398,22.58,0.5675536360015307,6.53,0.69,,,,,,,
R1190,239,2,0.2202,18.644,16.18,0.5670674560094972,3.66,0.7,,,,,,,
R1190,239,3,0.2409,20.339,15.96,0.5847417583704965,2.09,0.72,,,,,,,
R1190,239,4,0.2673,23.729,27.0,0.6027431095213177,14.26,0.74,,,,,,,
R1190,239,5,0.2411,23.093,28.91,0.5874342973625224,8.1,0.69,,,,,,,
R1190,245,1,0.2264,13.771,21.78,0.4193175516834714,11.75,0.54,,,,,,,
R1190,245,2,0.1403,12.924,29.45,0.4258575512148642,10.18,0.54,,,,,,,
R1190,245,3,0.1808,14.619,32.06,0.4083911933082889,7.31,0.46,,,,,,,
R1190,245,4,0.1858,18.22,26.81,0.4510871687532705,9.92,0.54,,,,,,,
R1190,245,5,0.1368,11.229,28.97,0.4024760034052125,11.23,0.5,,,,,,,
R1190,248,1,0.0364,3.178,30.53,0.0140416201313662,3.48,0.04,,,,,,,
R1190,248,2,0.0355,2.754,30.66,0.0140064745897734,1.74,0.04,,,,,,,
R1190,248,3,0.0297,2.754,30.45,0.0143081404884449,0.29,0.06,,,,,,,
R1190,248,4,0.0407,2.966,29.03,0.0170953771897624,0.0,0.07,,,,,,,
R1190,248,5,0.0383,2.754,30.26,0.0117805902888963,0.0,0.06,,,,,,,
R1190,257,1,0.1803,17.373,22.87,0.4958010840447051,5.48,0.69,,,,,,,
R1190,257,2,0.2449,17.585,24.19,0.4970116526995681,3.92,0.7,,,,,,,
R1190,257,3,0.2292,20.339,24.37,0.5191240559517022,2.35,0.66,,,,,,,
R1190,257,4,0.2267,17.797,25.9,0.5036932106623763,3.66,0.65,,,,,,,
R1190,257,5,0.243,19.915,27.07,0.5125938190707519,3.13,0.7,,,,,,,
R1190,287,1,0.2735,22.881,18.81,0.5926924608908223,0.78,0.71,,,,,,,
R1190,287,2,0.2676,21.822,20.23,0.5783413647404306,0.52,0.72,,,,,,,
R1190,287,3,0.2464,19.492,19.59,0.585551082092175,0.0,0.75,,,,,,,
R1190,287,4,0.2516,21.822,27.7,0.5820980326306828,0.26,0.74,,,,,,,
R1190,287,5,0.2435,19.28,19.5,0.5681169409320598,0.52,0.73,,,,,,,
R1190,385,1,0.2264,13.771,21.78,0.4193175516834714,11.75,0.54,,,,,,,
R1190,392,1,0.2667,18.432,22.63,0.5376145158896899,2.09,0.67,,,,,,,
R1190,392,2,0.2607,18.856,22.78,0.5459156975608994,1.83,0.69,,,,,,,
R1190,392,3,0.2249,18.856,21.85,0.530646912268918,2.35,0.68,,,,,,,
R1190,392,4,0.2466,17.161,23.22,0.5245257304415061,2.61,0.67,,,,,,,
R1190,392,5,0.2673,17.797,22.49,0.5340765313693484,1.57,0.65,,,,,,,
R1190,434,1,0.2664,18.008,24.84,0.4938241473301104,3.13,0.58,,,,,,,
R1190,434,2,0.2063,16.314,27.13,0.4468423683408961,0.0,0.58,,,,,,,
R1190,434,3,0.2019,16.102,23.66,0.481999625114223,0.52,0.62,,,,,,,
R1190,434,4,0.2425,20.975,26.61,0.4905087512398566,1.04,0.6,,,,,,,
R1190,434,5,0.2743,20.763,21.33,0.5085472004623591,0.52,0.62,,,,,,,
R1190,439,1,0.2369,21.398,22.58,0.5675536360015307,6.53,0.69,,,,,,,
R1190,439,2,0.2202,18.644,16.18,0.5670674560094972,3.92,0.7,,,,,,,
R1190,439,3,0.2409,20.339,15.96,0.5847417583704965,2.09,0.72,,,,,,,
R1190,439,4,0.2673,23.729,27.0,0.6027431095213177,15.91,0.74,,,,,,,
R1190,439,5,0.2411,23.093,28.91,0.5874430837479205,8.62,0.69,,,,,,,
R1190,444,1,0.2134,23.305,24.81,0.5628041065612821,0.0,0.76,,,,,,,
R1190,444,2,0.2697,23.729,27.02,0.5763536891103492,0.0,0.73,,,,,,,
R1190,444,3,0.2631,24.788,26.09,0.5783774865470677,0.26,0.76,,,,,,,
R1190,444,4,0.2481,23.305,27.57,0.5796778715860011,0.26,0.74,,,,,,,
R1190,444,5,0.2729,23.941,22.29,0.5797715930302486,0.0,0.73,,,,,,,
R1190,470,1,0.2608,19.492,28.12,0.5233561649185013,204.82,0.62,,,,,,,
R1190,470,2,0.2139,20.339,26.53,0.5326170151282031,180.56,0.6,,,,,,,
R1190,470,3,0.2497,19.915,30.17,0.5273715430454783,186.49,0.62,,,,,,,
R1190,470,4,0.2178,19.915,24.46,0.5314747850264373,187.79,0.62,,,,,,,
R1190,470,5,0.2217,20.127,25.03,0.5402992447613618,233.06,0.65,,,,,,,
R1190,489,1,0.2608,19.492,28.12,0.5233561649185013,204.82,0.62,,,,,,,
R1190,489,2,0.2139,20.339,26.53,0.5326170151282031,180.56,0.6,,,,,,,
R1190,489,3,0.2497,19.915,30.17,0.5273715430454783,186.49,0.62,,,,,,,
R1190,489,4,0.2178,19.915,24.46,0.5314747850264373,187.79,0.62,,,,,,,
R1190,489,5,0.2217,20.127,25.03,0.5402992447613618,233.06,0.65,,,,,,,
R1190,494,1,0.2633,23.093,27.12,0.5614529557400479,4.99,0.71,,,,,,,
R1190,494,2,0.2579,24.364,26.03,0.5556471075219269,4.18,0.72,,,,,,,
R1190,494,3,0.2579,24.364,26.06,0.5546972016338771,3.5,0.7,,,,,,,
R1190,494,4,0.2699,23.305,22.34,0.5723002366466468,3.91,0.69,,,,,,,
R1190,494,5,0.2702,23.305,22.33,0.5726165465209819,2.83,0.72,,,,,,,
