target,gr_code,model,global_rmsd,lddt,tm_score,gdt_ts,clashscore,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base,id
R1107,29,1,17.15,0.424614727,0.2762,35.145,0.45,,,,,,,,1
R1107,29,2,17.1,0.446424223,0.2801,34.42,0,,,,,,,,2
R1107,35,1,20.6,0.342770003,0.2326,19.203,1.36,,,,,,,,3
R1107,35,2,22.06,0.336103827,0.1928,19.203,0.9,,,,,,,,4
R1107,35,3,21.47,0.347585564,0.2106,19.928,1.81,,,,,,,,5
R1107,35,4,22.82,0.320402632,0.1507,18.478,2.26,,,,,,,,6
R1107,35,5,21.8,0.339107004,0.2407,18.478,3.17,,,,,,,,7
R1107,54,1,7.74,0.580227737,0.3683,36.232,0.45,,,,,,,,8
R1107,54,2,6.43,0.619842492,0.3718,46.014,1.36,,,,,,,,9
R1107,54,3,8.13,0.579539598,0.3739,43.116,1.36,,,,,,,,10
R1107,54,4,7.51,0.598541314,0.3681,38.406,10.85,,,,,,,,11
R1107,54,5,7.81,0.572046522,0.3958,40.217,0.9,,,,,,,,12
R1107,76,1,20.26,0.37004497,0.232,20.652,7.69,,,,,,,,13
R1107,76,2,19.96,0.407549996,0.2553,23.188,7.69,,,,,,,,14
R1107,76,3,18.98,0.389185447,0.2987,22.464,7.24,,,,,,,,15
R1107,76,4,22.94,0.383595374,0.2293,19.928,6.78,,,,,,,,16
R1107,76,5,18.23,0.406659379,0.228,22.826,9.05,,,,,,,,17
R1107,81,1,14.08,0.527623285,0.3328,41.304,0.45,,,,,,,,18
R1107,81,2,14.1,0.526130899,0.3296,41.304,0.45,,,,,,,,19
R1107,81,3,13.1,0.52645373,0.3225,42.754,1.36,,,,,,,,20
R1107,81,4,8.8,0.481023771,0.3243,40.217,0.45,,,,,,,,21
R1107,91,1,58.64,0.223519367,0.1538,13.406,1.39,,,,,,,,22
R1107,91,2,62.82,0.211355154,0.1407,15.58,4.63,,,,,,,,23
R1107,91,3,63,0.218899203,0.1345,14.13,0.93,,,,,,,,24
R1107,91,4,67.23,0.224543081,0.1521,16.304,0.93,,,,,,,,25
R1107,91,5,67.98,0.226069448,0.1633,18.478,0.93,,,,,,,,26
R1107,97,1,17.32,0.33744046,0.2087,30.797,0.45,,,,,,,,27
R1107,119,1,17.77,0.454619598,0.2513,27.899,3.62,,,,,,,,28
R1107,119,2,19.69,0.446924044,0.2409,24.275,4.07,,,,,,,,29
R1107,119,3,13.79,0.485190838,0.2606,31.884,2.71,,,,,,,,30
R1107,119,4,19.22,0.484941636,0.2236,27.174,2.71,,,,,,,,31
R1107,119,5,14.98,0.487110833,0.2211,30.797,6.33,,,,,,,,32
R1107,125,1,7.82,0.574307754,0.3928,40.58,0.45,,,,,,,,33
R1107,125,2,7.81,0.57427802,0.3924,40.58,0.45,,,,,,,,34
R1107,125,3,9.78,0.453421725,0.2577,35.87,1.81,,,,,,,,35
R1107,125,4,19.42,0.288333343,0.2396,15.217,60.15,,,,,,,,36
R1107,125,5,19.37,0.294896156,0.2351,15.58,64.68,,,,,,,,37
R1107,128,1,16.19,0.593620974,0.3412,46.739,48.33,,,,,,,,38
R1107,128,2,17.64,0.531746459,0.2885,32.971,115.02,,,,,,,,39
R1107,128,3,5.98,0.687321239,0.3972,53.623,29.36,,,,,,,,40
R1107,128,4,20.37,0.507563872,0.2996,31.884,169.22,,,,,,,,41
R1107,128,5,14.73,0.494854528,0.2402,31.884,104.6,,,,,,,,42
R1107,131,1,51.59,0.29445014,0.1742,14.493,111.71,,,,,,,,43
R1107,131,2,49.3,0.316593794,0.172,19.203,70.46,,,,,,,,44
R1107,131,3,51.22,0.303841971,0.1839,17.029,80.89,,,,,,,,45
R1107,131,4,43.97,0.306370814,0.1719,15.58,82.77,,,,,,,,46
R1107,131,5,37.3,0.325706688,0.2446,17.754,77.41,,,,,,,,47
R1107,147,1,27.95,0.314295747,0.253,18.841,3.17,,,,,,,,48
R1107,147,2,27.02,0.3191283,0.2405,17.029,6.33,,,,,,,,49
R1107,147,3,24.53,0.311148145,0.2481,18.841,3.62,,,,,,,,50
R1107,147,4,25.78,0.310292927,0.2679,20.29,2.71,,,,,,,,51
R1107,147,5,26.16,0.320753782,0.2621,17.029,0.45,,,,,,,,52
R1107,163,1,14.31,0.454509155,0.2491,26.449,23.97,,,,,,,,53
R1107,163,2,17.89,0.402891602,0.2932,26.449,31.21,,,,,,,,54
R1107,163,5,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,55
R1107,227,1,26.66,0.315203355,0.2171,15.942,1.36,,,,,,,,56
R1107,227,2,25.62,0.309784609,0.2396,18.841,4.98,,,,,,,,57
R1107,227,3,26.42,0.305446215,0.2718,18.116,4.52,,,,,,,,58
R1107,227,4,25.77,0.317245119,0.264,16.667,0.9,,,,,,,,59
R1107,227,5,25.01,0.305709577,0.2449,16.304,4.52,,,,,,,,60
R1107,229,1,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,61
R1107,229,2,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,62
R1107,229,3,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,63
R1107,229,4,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,64
R1107,229,5,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,65
R1107,232,1,4.52,0.724184852,0.5644,66.667,14.93,,,,,,,,66
R1107,232,2,4.85,0.721049993,0.4984,61.232,9.05,,,,,,,,67
R1107,232,3,5.94,0.7278167,0.4872,56.522,17.19,,,,,,,,68
R1107,232,4,5.31,0.709977458,0.488,58.696,11.76,,,,,,,,69
R1107,232,5,5.02,0.720605393,0.4729,62.681,10.4,,,,,,,,70
R1107,235,1,25.01,0.42561437,0.2135,28.986,7.24,,,,,,,,71
R1107,235,2,26.73,0.323150943,0.1558,19.565,18.09,,,,,,,,72
R1107,235,3,31.11,0.423544287,0.2711,24.638,10.4,,,,,,,,73
R1107,235,4,28.15,0.420967303,0.2319,26.449,12.66,,,,,,,,74
R1107,235,5,19.17,0.358295623,0.1923,17.391,4.07,,,,,,,,75
R1107,238,1,18.18,0.407167697,0.2668,27.174,159.82,,,,,,,,76
R1107,245,1,23.54,0.317875206,0.2564,20.29,1.81,,,,,,,,77
R1107,245,2,21.4,0.323029174,0.1753,21.014,4.52,,,,,,,,78
R1107,245,3,23.66,0.343521859,0.2137,17.391,6.33,,,,,,,,79
R1107,245,4,18.26,0.328091106,0.1913,18.116,6.33,,,,,,,,80
R1107,245,5,19.04,0.291209087,0.1442,14.855,12.21,,,,,,,,81
R1107,248,1,23.59,0.395087023,0.3742,34.42,15.83,,,,,,,,82
R1107,248,2,22.94,0.403297973,0.323,31.522,11.31,,,,,,,,83
R1107,248,3,23.55,0.395370208,0.2858,29.71,14.93,,,,,,,,84
R1107,248,4,23.43,0.399534444,0.3005,29.348,13.12,,,,,,,,85
R1107,248,5,22.97,0.39827427,0.2837,29.348,22.61,,,,,,,,86
R1107,285,1,21.1,0.354956871,0.2447,22.826,2.71,,,,,,,,87
R1107,285,2,21.29,0.354340943,0.2517,22.464,2.26,,,,,,,,88
R1107,285,3,19.81,0.343013542,0.2618,20.29,0.9,,,,,,,,89
R1107,285,4,21.66,0.345005749,0.2532,23.913,3.16,,,,,,,,90
R1107,285,5,21.3,0.33959833,0.2357,20.652,0.45,,,,,,,,91
R1107,287,1,6.69,0.680066039,0.4101,52.174,3.17,,,,,,,,92
R1107,287,2,6.48,0.6722473,0.4191,53.261,0.9,,,,,,,,93
R1107,287,3,16.5,0.533520613,0.3291,40.58,1.81,,,,,,,,94
R1107,287,4,6.55,0.676421447,0.4041,51.087,0.9,,,,,,,,95
R1107,287,5,15.86,0.536991046,0.3404,42.029,1.36,,,,,,,,96
R1107,385,1,23.09,0.331006496,0.2636,19.565,3.62,,,,,,,,97
R1107,385,2,21.4,0.323029174,0.1753,21.014,4.52,,,,,,,,98
R1107,385,3,23.66,0.343521859,0.2137,17.391,6.33,,,,,,,,99
R1107,385,4,18.26,0.328091106,0.1913,18.116,6.33,,,,,,,,100
R1107,385,5,19.04,0.291209087,0.1442,14.855,12.21,,,,,,,,101
R1107,392,1,16.65,0.539374048,0.2873,34.058,28.04,,,,,,,,102
R1107,392,2,18.02,0.504603173,0.2289,28.261,9.5,,,,,,,,103
R1107,392,3,18.15,0.490739849,0.2233,29.348,5.43,,,,,,,,104
R1107,392,4,17.86,0.50309946,0.232,27.899,4.07,,,,,,,,105
R1107,392,5,19.61,0.483091021,0.2393,28.986,10.4,,,,,,,,106
R1107,416,1,5.92,0.602275109,0.4623,47.464,24.42,,,,,,,,107
R1107,416,2,7.81,0.576107395,0.3922,39.855,14.02,,,,,,,,108
R1107,416,3,7.74,0.580188092,0.3898,40.217,6.78,,,,,,,,109
R1107,416,4,10.17,0.44341255,0.2414,34.783,34.37,,,,,,,,110
R1107,416,5,6.51,0.596125745,0.4644,46.377,19.45,,,,,,,,111
R1107,434,1,25.06,0.309790273,0.2669,17.029,3.17,,,,,,,,112
R1107,434,2,23.54,0.305451878,0.2465,15.942,1.36,,,,,,,,113
R1107,434,3,25.71,0.311615401,0.2813,19.203,1.81,,,,,,,,114
R1107,434,4,29.39,0.311875931,0.2607,17.754,6.78,,,,,,,,115
R1107,434,5,26.35,0.313419289,0.2621,17.754,2.26,,,,,,,,116
R1107,439,1,19.31,0.488982686,0.2848,35.507,12.21,,,,,,,,117
R1107,439,2,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,118
R1107,439,3,20,0.408182915,0.264,23.913,24.88,,,,,,,,119
R1107,439,4,19.31,0.488982686,0.2848,35.507,12.21,,,,,,,,120
R1107,439,5,17.92,0.406768406,0.2963,26.449,35.73,,,,,,,,121
R1107,470,1,6.62,0.564294331,0.3809,44.565,119.58,,,,,,,,122
R1107,470,2,6.93,0.55602816,0.3811,44.565,97.79,,,,,,,,123
R1107,470,3,6.52,0.565864592,0.3752,43.478,102.7,,,,,,,,124
R1107,470,4,6.69,0.562187435,0.3765,44.203,127.43,,,,,,,,125
R1107,470,5,6.1,0.566551316,0.4199,47.826,106.95,,,,,,,,126
R1107,489,1,6.62,0.564294331,0.3809,44.565,119.58,,,,,,,,127
R1107,489,2,6.93,0.55602816,0.3811,44.565,97.79,,,,,,,,128
R1107,489,3,6.52,0.565864592,0.3752,43.478,102.7,,,,,,,,129
R1107,489,4,6.69,0.562187435,0.3765,44.203,127.43,,,,,,,,130
R1107,489,5,6.1,0.566551316,0.4199,47.826,106.95,,,,,,,,131
R1108,29,1,16.4,0.574522308,0.3836,46.014,0,,,,,,,,132
R1108,29,2,16.25,0.432671312,0.2684,34.783,0,,,,,,,,133
R1108,35,1,25.27,0.447101991,0.206,25.362,3.16,,,,,,,,134
R1108,35,2,23.6,0.428060908,0.228,26.812,1.81,,,,,,,,135
R1108,35,3,21.49,0.429132422,0.2401,27.536,2.26,,,,,,,,136
R1108,35,4,23.57,0.461209768,0.223,26.087,4.97,,,,,,,,137
R1108,35,5,24.43,0.377489821,0.2645,28.261,4.07,,,,,,,,138
R1108,54,1,6.45,0.631380573,0.4298,51.449,0.9,,,,,,,,139
R1108,54,2,6.45,0.631044639,0.4309,51.449,0.45,,,,,,,,140
R1108,54,3,6.41,0.627414525,0.4363,51.087,1.36,,,,,,,,141
R1108,54,4,6.61,0.65577343,0.4197,53.261,1.36,,,,,,,,142
R1108,54,5,6.56,0.636059032,0.3511,49.275,0.9,,,,,,,,143
R1108,81,1,13.88,0.564943847,0.3756,43.478,0,,,,,,,,144
R1108,81,2,12.93,0.566491749,0.3462,48.551,0,,,,,,,,145
R1108,81,3,12.66,0.576590039,0.3938,48.913,0,,,,,,,,146
R1108,81,4,8.48,0.511728728,0.3238,43.841,0.9,,,,,,,,147
R1108,91,1,58,0.233553718,0.1475,14.855,1.85,,,,,,,,148
R1108,91,2,58.13,0.22440531,0.1516,17.391,0.46,,,,,,,,149
R1108,91,3,57.82,0.234370385,0.1435,14.855,2.78,,,,,,,,150
R1108,91,4,61.3,0.225909773,0.1378,13.768,0.46,,,,,,,,151
R1108,91,5,57.45,0.238610102,0.1672,14.493,1.39,,,,,,,,152
R1108,97,1,29.43,0.345997463,0.1826,20.29,0.9,,,,,,,,153
R1108,119,1,19.14,0.511226275,0.2526,28.623,3.62,,,,,,,,154
R1108,119,2,17.57,0.527119425,0.2422,31.884,4.52,,,,,,,,155
R1108,119,3,16.57,0.496510342,0.2161,32.971,4.97,,,,,,,,156
R1108,119,4,17.36,0.483902683,0.2121,31.159,0.45,,,,,,,,157
R1108,119,5,16.11,0.536570462,0.3105,37.319,5.42,,,,,,,,158
R1108,125,1,6.58,0.639948336,0.3385,48.188,1.36,,,,,,,,159
R1108,125,2,6.56,0.640773691,0.3392,49.638,0.45,,,,,,,,160
R1108,125,3,6.57,0.644329957,0.3371,48.551,0.45,,,,,,,,161
R1108,125,4,6.62,0.639470499,0.3493,48.913,1.36,,,,,,,,162
R1108,125,5,6.63,0.637483855,0.3519,49.275,0,,,,,,,,163
R1108,128,1,16.09,0.625828975,0.4751,55.797,48.31,,,,,,,,164
R1108,128,2,17.64,0.546363226,0.3054,32.246,113.42,,,,,,,,165
R1108,128,3,5.48,0.741714595,0.5443,64.855,29.39,,,,,,,,166
R1108,128,4,20.64,0.523606598,0.2706,32.971,171.4,,,,,,,,167
R1108,128,5,14.55,0.519970693,0.2805,33.696,106.55,,,,,,,,168
R1108,131,1,57.8,0.305424754,0.1545,17.391,94.03,,,,,,,,169
R1108,131,2,52.27,0.315502771,0.158,15.58,68.69,,,,,,,,170
R1108,131,3,44.99,0.331485697,0.183,19.565,107.59,,,,,,,,171
R1108,131,4,36.97,0.318359658,0.1791,17.029,72.75,,,,,,,,172
R1108,131,5,50.07,0.3373935,0.1634,19.565,72.33,,,,,,,,173
R1108,147,1,20.12,0.53239156,0.2863,36.957,6.78,,,,,,,,174
R1108,147,2,16,0.546615176,0.2234,26.087,5.88,,,,,,,,175
R1108,147,3,18.94,0.554266361,0.277,34.42,5.42,,,,,,,,176
R1108,147,4,16.77,0.539689435,0.2492,25.362,5.88,,,,,,,,177
R1108,147,5,17.93,0.552323157,0.2821,34.783,3.62,,,,,,,,178
R1108,163,1,7.93,0.601433222,0.3669,40.58,63.29,,,,,,,,179
R1108,227,1,16.95,0.54691491,0.2599,35.145,5.88,,,,,,,,180
R1108,227,2,25.52,0.519762182,0.2301,26.812,4.52,,,,,,,,181
R1108,227,3,19.1,0.550637695,0.2086,26.087,3.16,,,,,,,,182
R1108,227,4,17.81,0.543244253,0.2512,26.087,7.23,,,,,,,,183
R1108,227,5,18.2,0.542081516,0.2713,34.42,5.88,,,,,,,,184
R1108,229,1,9.13,0.564331347,0.4016,40.217,34.36,,,,,,,,185
R1108,229,2,9.13,0.564331347,0.4016,40.217,34.36,,,,,,,,186
R1108,229,3,9.13,0.564331347,0.4016,40.217,34.36,,,,,,,,187
R1108,229,4,9.13,0.564331347,0.4016,40.217,34.36,,,,,,,,188
R1108,229,5,9.13,0.564331347,0.4016,40.217,34.36,,,,,,,,189
R1108,232,1,5.32,0.736895681,0.4646,56.522,11.3,,,,,,,,190
R1108,232,2,4.63,0.75453366,0.5222,61.232,8.14,,,,,,,,191
R1108,232,3,6.22,0.753900888,0.5221,60.145,16.73,,,,,,,,192
R1108,232,4,4.49,0.747660046,0.5368,64.13,15.37,,,,,,,,193
R1108,232,5,4.94,0.745660371,0.5172,60.87,9.95,,,,,,,,194
R1108,235,1,33.66,0.465540709,0.2899,34.783,4.52,,,,,,,,195
R1108,235,2,19.74,0.406440954,0.2568,28.623,14.92,,,,,,,,196
R1108,235,3,19.3,0.472564913,0.2508,28.261,10.4,,,,,,,,197
R1108,235,4,23,0.464764586,0.2243,26.087,15.37,,,,,,,,198
R1108,235,5,20.7,0.459970287,0.2267,26.087,7.69,,,,,,,,199
R1108,238,1,9.59,0.656049996,0.3886,46.014,144.75,,,,,,,,200
R1108,245,1,22.08,0.39275599,0.1926,21.739,16.79,,,,,,,,201
R1108,248,1,29.04,0.430686116,0.2849,32.246,13.56,,,,,,,,202
R1108,248,2,33.25,0.424516226,0.2717,30.072,14.47,,,,,,,,203
R1108,248,3,32.65,0.422363063,0.2639,31.522,15.37,,,,,,,,204
R1108,248,4,30.93,0.422879996,0.2836,29.71,14.92,,,,,,,,205
R1108,248,5,18.15,0.496921571,0.2647,28.986,12.66,,,,,,,,206
R1108,285,1,20.99,0.433237476,0.2165,25.362,2.71,,,,,,,,207
R1108,285,2,22.13,0.423546072,0.1822,21.739,2.26,,,,,,,,208
R1108,285,3,20.39,0.43301883,0.2106,25,0.9,,,,,,,,209
R1108,285,4,20.57,0.42776407,0.2036,25,1.81,,,,,,,,210
R1108,285,5,20.95,0.421646308,0.2217,23.913,1.36,,,,,,,,211
R1108,287,1,6.18,0.72343226,0.5078,57.246,3.16,,,,,,,,212
R1108,287,2,5.95,0.715465413,0.5197,59.058,1.36,,,,,,,,213
R1108,287,3,16.69,0.573394323,0.4014,46.014,1.81,,,,,,,,214
R1108,287,4,5.98,0.717440473,0.5052,57.246,4.97,,,,,,,,215
R1108,287,5,15.95,0.578951712,0.4146,48.913,3.16,,,,,,,,216
R1108,385,1,22.09,0.385977944,0.212,22.826,12.21,,,,,,,,217
R1108,385,2,20.98,0.386956786,0.1667,18.841,7.68,,,,,,,,218
R1108,385,3,20.81,0.355829322,0.2062,19.565,11.75,,,,,,,,219
R1108,385,4,20.42,0.417313919,0.1947,19.928,8.14,,,,,,,,220
R1108,385,5,22.32,0.344581328,0.1783,17.391,10.4,,,,,,,,221
R1108,416,1,5.43,0.660548904,0.5089,56.884,1.81,,,,,,,,222
R1108,416,2,4.95,0.662263326,0.4728,56.522,15.82,,,,,,,,223
R1108,416,3,4.8,0.680141671,0.5143,59.058,7.69,,,,,,,,224
R1108,416,4,4.91,0.689182928,0.5348,58.333,3.62,,,,,,,,225
R1108,416,5,6.61,0.644590595,0.3396,47.826,5.42,,,,,,,,226
R1108,434,1,24.47,0.527646493,0.213,25.725,7.23,,,,,,,,227
R1108,434,2,24.91,0.529350779,0.2318,26.812,4.07,,,,,,,,228
R1108,434,3,17.75,0.546822239,0.3093,32.246,7.23,,,,,,,,229
R1108,434,4,25.22,0.519769422,0.2154,26.087,6.33,,,,,,,,230
R1108,434,5,23.01,0.538551314,0.2515,27.536,8.14,,,,,,,,231
R1108,439,1,14.82,0.514094745,0.2808,36.594,4.07,,,,,,,,232
R1108,439,2,17.91,0.511365282,0.2744,32.609,9.95,,,,,,,,233
R1108,439,3,15.82,0.511281298,0.2495,30.072,6.78,,,,,,,,234
R1108,439,4,25.43,0.416233717,0.1664,22.826,23.51,,,,,,,,235
R1108,439,5,22.08,0.418756118,0.2282,27.899,5.42,,,,,,,,236
R1108,470,1,5.58,0.655508448,0.4531,51.449,111.86,,,,,,,,237
R1108,470,2,5.58,0.636937962,0.4399,48.913,102.53,,,,,,,,238
R1108,470,3,6.01,0.640905458,0.4165,47.464,103.39,,,,,,,,239
R1108,470,4,5.28,0.646577239,0.4732,52.174,86.6,,,,,,,,240
R1108,470,5,9.34,0.596088687,0.365,29.348,175.37,,,,,,,,241
R1108,489,1,5.58,0.655508448,0.4531,51.449,111.86,,,,,,,,242
R1108,489,2,5.58,0.636937962,0.4399,48.913,102.53,,,,,,,,243
R1108,489,3,6.01,0.640905458,0.4165,47.464,103.39,,,,,,,,244
R1108,489,4,5.28,0.646577239,0.4732,52.174,86.6,,,,,,,,245
R1108,489,5,9.34,0.596088687,0.365,29.348,175.37,,,,,,,,246
R1116,29,1,21.46,0.477688168,0.4328,32.877,12.51,,,,,,,,247
R1116,29,2,41.52,0.241625348,0.2474,9.075,17.48,,,,,,,,248
R1116,29,3,42.5,0.245700306,0.3012,9.247,44.9,,,,,,,,249
R1116,35,1,26.51,0.447022061,0.2752,19.521,11.32,,,,,,,,250
R1116,35,2,22.32,0.455729161,0.2845,20.377,15.3,,,,,,,,251
R1116,35,3,23.95,0.487698275,0.3088,19.007,13.91,,,,,,,,252
R1116,35,4,23.6,0.518795224,0.3157,20.548,18.47,,,,,,,,253
R1116,35,5,25.33,0.469960362,0.3198,20.377,15.1,,,,,,,,254
R1116,54,1,15.56,0.560209692,0.3972,26.027,129.52,,,,,,,,255
R1116,54,2,16.49,0.552639669,0.4144,24.486,123.43,,,,,,,,256
R1116,54,3,21.36,0.551581775,0.3103,22.774,6.16,,,,,,,,257
R1116,54,4,7.94,0.647589842,0.4972,36.473,21.23,,,,,,,,258
R1116,54,5,20.97,0.517231381,0.3044,20.719,3.77,,,,,,,,259
R1116,76,1,16.65,0.588564968,0.3685,26.712,4.17,,,,,,,,260
R1116,76,2,30.95,0.405069622,0.2383,19.692,4.77,,,,,,,,261
R1116,76,3,19.17,0.567944484,0.4046,27.397,3.97,,,,,,,,262
R1116,76,4,24.19,0.480723862,0.3228,19.521,4.57,,,,,,,,263
R1116,76,5,28.43,0.470382472,0.2568,19.863,7.15,,,,,,,,264
R1116,81,1,12.65,0.669886537,0.504,36.13,23.24,,,,,,,,265
R1116,81,2,14.79,0.653389917,0.5316,40.24,12.12,,,,,,,,266
R1116,81,3,15.07,0.643672667,0.5191,39.212,13.91,,,,,,,,267
R1116,81,4,18.11,0.618659916,0.4123,33.562,16.49,,,,,,,,268
R1116,81,5,16.4,0.595895699,0.4817,38.699,0.79,,,,,,,,269
R1116,91,1,82.08,0.221694213,0.1431,8.219,6.16,,,,,,,,270
R1116,91,2,80.69,0.228886376,0.1267,7.534,5.56,,,,,,,,271
R1116,91,3,106.44,0.22330114,0.107,8.219,5.56,,,,,,,,272
R1116,91,4,92.34,0.227086734,0.1253,8.562,6.95,,,,,,,,273
R1116,91,5,104.32,0.230423437,0.1075,7.021,0.79,,,,,,,,274
R1116,97,1,40.88,0.189901512,0.1637,7.877,1.39,,,,,,,,275
R1116,110,1,15.01,0.641455573,0.5439,38.185,62.38,,,,,,,,276
R1116,110,2,13.93,0.65016733,0.5352,40.24,83.25,,,,,,,,277
R1116,110,3,13.8,0.647501345,0.5414,39.384,82.64,,,,,,,,278
R1116,110,4,15.84,0.633057051,0.54,39.212,55.64,,,,,,,,279
R1116,110,5,14.79,0.635062798,0.5374,40.068,73.3,,,,,,,,280
R1116,119,1,18.29,0.537169503,0.3809,25.685,1.99,,,,,,,,281
R1116,119,2,18.66,0.576537468,0.3345,23.973,1.99,,,,,,,,282
R1116,119,3,25.11,0.52350713,0.2469,16.096,3.97,,,,,,,,283
R1116,119,4,18.52,0.577736841,0.4089,28.767,4.37,,,,,,,,284
R1116,119,5,16.63,0.559088337,0.3506,23.973,4.17,,,,,,,,285
R1116,125,1,12.17,0.56587935,0.4362,31.849,6.95,,,,,,,,286
R1116,125,2,13.43,0.551535198,0.377,27.74,5.96,,,,,,,,287
R1116,125,3,12.25,0.54989916,0.3616,24.486,6.35,,,,,,,,288
R1116,125,4,23.12,0.542756485,0.2723,20.719,7.35,,,,,,,,289
R1116,125,5,14.59,0.588962042,0.4061,28.767,9.33,,,,,,,,290
R1116,131,1,39.09,0.274032292,0.2324,10.616,108.92,,,,,,,,291
R1116,131,2,58.17,0.281898666,0.1728,9.589,93.76,,,,,,,,292
R1116,131,3,59.43,0.282589179,0.1994,15.068,102.13,,,,,,,,293
R1116,131,4,32.62,0.281117909,0.2228,11.13,99.98,,,,,,,,294
R1116,131,5,54.09,0.279378236,0.2686,11.301,89.5,,,,,,,,295
R1116,147,1,11.89,0.545597136,0.4497,34.075,0.4,,,,,,,,296
R1116,147,2,17.63,0.533091634,0.3528,24.144,0.4,,,,,,,,297
R1116,147,3,17.28,0.528504324,0.3755,27.055,0.6,,,,,,,,298
R1116,147,4,14.56,0.594504193,0.4234,27.397,0.2,,,,,,,,299
R1116,147,5,16.26,0.519718625,0.3708,26.37,0.6,,,,,,,,300
R1116,163,1,19.8,0.454797026,0.3492,25.342,207.39,,,,,,,,301
R1116,163,2,15.64,0.449692704,0.3378,22.26,303.14,,,,,,,,302
R1116,163,3,15.8,0.479937865,0.4199,27.568,288.64,,,,,,,,303
R1116,177,1,37.92,0.269598105,0.2156,7.877,266.21,,,,,,,,304
R1116,185,1,16.15,0.65899786,0.4904,37.158,13.71,,,,,,,,305
R1116,185,2,18.26,0.662518544,0.5032,40.582,11.72,,,,,,,,306
R1116,185,3,16.41,0.656531576,0.5,37.329,11.12,,,,,,,,307
R1116,185,4,16.34,0.657965584,0.4838,36.986,16.29,,,,,,,,308
R1116,185,5,19.17,0.658822612,0.4961,40.582,11.32,,,,,,,,309
R1116,227,1,11.89,0.545597136,0.4497,34.075,0.4,,,,,,,,310
R1116,227,2,17.63,0.533091634,0.3528,24.144,0.4,,,,,,,,311
R1116,227,3,17.28,0.528504324,0.3755,27.055,0.6,,,,,,,,312
R1116,227,4,14.56,0.594504193,0.4234,27.397,0.2,,,,,,,,313
R1116,227,5,16.26,0.519718625,0.3708,26.37,0.6,,,,,,,,314
R1116,229,1,12.21,0.562354591,0.5433,41.952,16.49,,,,,,,,315
R1116,229,2,14.34,0.558393748,0.5232,41.438,24.43,,,,,,,,316
R1116,229,3,13.31,0.55990228,0.5352,42.123,23.45,,,,,,,,317
R1116,229,4,13.34,0.587638073,0.5117,40.068,21.06,,,,,,,,318
R1116,229,5,10.88,0.655948192,0.5235,40.925,53.24,,,,,,,,319
R1116,232,1,23.3,0.693574737,0.49,39.212,13.11,,,,,,,,320
R1116,232,2,17.86,0.686699884,0.4596,36.815,16.89,,,,,,,,321
R1116,232,3,23.15,0.692633288,0.4852,38.87,14.1,,,,,,,,322
R1116,232,4,21.83,0.689041573,0.4666,38.014,13.31,,,,,,,,323
R1116,232,5,17.26,0.684168974,0.4724,38.356,10.13,,,,,,,,324
R1116,235,1,15.49,0.511864478,0.366,26.541,311.76,,,,,,,,325
R1116,235,2,16.01,0.508831112,0.3362,22.089,323.66,,,,,,,,326
R1116,235,3,14.84,0.58193814,0.4858,39.212,4.37,,,,,,,,327
R1116,235,4,18.08,0.567312193,0.4678,36.644,3.18,,,,,,,,328
R1116,235,5,13.4,0.524273914,0.4155,28.082,328.07,,,,,,,,329
R1116,238,1,13.49,0.607550577,0.4525,31.336,215.07,,,,,,,,330
R1116,238,2,12.99,0.523219513,0.4029,28.938,335.29,,,,,,,,331
R1116,239,1,12.54,0.635608338,0.5016,40.925,47.68,,,,,,,,332
R1116,239,2,11.41,0.635038927,0.6067,46.747,56.02,,,,,,,,333
R1116,239,3,14.66,0.589490697,0.5163,40.753,30.19,,,,,,,,334
R1116,239,4,16.96,0.583761653,0.5141,39.897,26.82,,,,,,,,335
R1116,239,5,15.53,0.586732721,0.5032,40.24,25.82,,,,,,,,336
R1116,245,1,35.28,0.315545738,0.166,9.932,4.37,,,,,,,,337
R1116,245,2,22.72,0.344525735,0.1882,13.185,9.34,,,,,,,,338
R1116,245,3,30.58,0.334700774,0.1557,11.986,6.75,,,,,,,,339
R1116,245,4,28.75,0.3354367,0.1635,11.13,6.16,,,,,,,,340
R1116,245,5,31.05,0.326815769,0.1643,13.356,7.75,,,,,,,,341
R1116,248,1,39.17,0.320935348,0.3065,13.185,16.69,,,,,,,,342
R1116,248,2,38.31,0.330512866,0.3308,13.014,11.92,,,,,,,,343
R1116,248,3,28.55,0.416474146,0.2428,17.979,16.09,,,,,,,,344
R1116,248,4,51.02,0.30170113,0.2835,12.158,13.31,,,,,,,,345
R1116,248,5,36.9,0.338426981,0.2372,16.267,13.11,,,,,,,,346
R1116,285,1,5.52,0.673954508,0.5706,46.233,1.59,,,,,,,,347
R1116,285,2,11.89,0.612526229,0.3827,28.425,1.19,,,,,,,,348
R1116,285,3,6.65,0.637471442,0.4828,36.13,1.59,,,,,,,,349
